
Comments: The source cites a relation between $80.9-x$ and $y$, but
$x$ is given here as the original measured quantity.  The relation is
the same in either case.

              ---------------------------------------------

Case 126a

    x      y
 13.4  0.300  
 23.0  0.393  
 37.5  0.500  
 57.0  0.610  
 76.0  0.710  
 96.0  0.790  
115.0  0.880 
140.0  0.960 

Source: {\em Physical Review}, Vol. XII, 1918, ``Polarization
Measurements of Wire Cathodes in Separately Ionized Bases,'' C. A.
Skinner, p. 137; comments on limits of applicability, p. 137 and
p. 138.

Description: Current density vs. applied potential in volts; for
plates.

Reference Relation: $x=ky^{2}$

              ---------------------------------------------

Case 126b

    x      y
  6.5  0.405  
 12.8  0.580  
 22.0  0.780  
 36.3  0.980  
 55.5  1.180  
 75.0  1.380  
 94.0  1.560 
113.5  1.700 
133.0  1.900 

Source: {\em Physical Review}, Vol. XII, 1918, ``Polarization
Measurements of Wire Cathodes in Separately Ionized Bases,'' C. A.
Skinner, p. 137; comments on limits of applicability, p. 137 and
p. 138.

Description: Current density vs. applied potential in volts; for
wires.

Reference Relation: $x=ky^{2}$

              ---------------------------------------------

Case 127a

    x      y
0.160  140.0  
0.210  159.0  
0.255  171.0  
0.305  180.0  
0.350  188.0  
0.400  195.0  
0.445  200.0  
0.495  205.0  
0.550  208.0 
0.585  209.5 
0.630  210.0 

Source: {\em Physical Review}, Vol. XII, 1918, ``Simplified Theory of
the Cathode Fall in Bases with Application to Plates and Wires,''
C. A. Skinner, p. 151.

Description: Potential drop between cathode and point, considered in
volts, vs. radial distance from the axis of a wire in cm.

Reference Relation: $y=k_{1}+k_{2}[\ln ((1+\sqrt{1-(x/k_{3})^{2}})/
(1-\sqrt{1-(x/k_{3})^{2}}))$$- \sqrt{1-(x/k_{3})^{2}}]$

Comments: More data sets are given than the three taken.

              ---------------------------------------------

Case 127b

    x      y
0.160  162.0  
0.210  183.0  
0.255  198.0  
0.305  207.0  
0.350  216.0  
0.400  223.0  
0.445  228.0  
0.495  232.0  
0.550  233.5 
0.585  235.0 
   
Source: {\em Physical Review}, Vol. XII, 1918, ``Simplified Theory of
the Cathode Fall in Bases with Application to Plates and Wires,''
C. A. Skinner, p. 151.

Description: Potential drop between cathode and point, considered in
volts, vs. radial distance from the axis of a wire in cm.

Reference Relation: $y=k_{1}+k_{2}[\ln ((1+\sqrt{1-(x/k_{3})^{2}})/
(1-\sqrt{1-(x/k_{3})^{2}}))$$- \sqrt{1-(x/k_{3})^{2}}]$

Comments: More data sets are given than the three taken.

              ---------------------------------------------

Case 127c

    x      y
0.160  179.0  
0.210  200.0  
0.255  214.0  
0.305  226.0  
0.350  234.0  
0.400  240.0  
0.445  244.0 
0.495  246.0 
0.520  246.5 

Source: {\em Physical Review}, Vol. XII, 1918, ``Simplified Theory of
the Cathode Fall in Bases with Application to Plates and Wires,''
C. A. Skinner, p. 151.

Description: Potential drop between cathode and point, considered in
volts, vs. radial distance from the axis of a wire in cm.

Reference Relation: $y=k_{1}+k_{2}[\ln ((1+\sqrt{1-(x/k_{3})^{2}})/
(1-\sqrt{1-(x/k_{3})^{2}}))$$- \sqrt{1-(x/k_{3})^{2}}]$

Comments: More data sets are given than the three taken.

              ---------------------------------------------

Case 128a

  x          y
 20  0.0001301  
 60  0.0001151  
120  0.0000982  
180  0.0000855  
240  0.0000756 
300  0.0000678 

Source: {\em Physical Review}, Vol. XII, 1918, ``The Magnetic
Properties of some Rare Earth Oxides as a Function of Temperature,''
E. H. Williams, p. 161.

Description: Magnetic susceptibility per unit mass vs. Centigrade
temperature; for gadolinium oxide.

Reference Relation: $(x+k_{1})y=k_{2}$

              ---------------------------------------------

Case 128b

  x          y
 20  0.0001891  
 60  0.0001672  
120  0.0001426  
180  0.0001244  
240  0.0001101 
300  0.0001022 

Source: {\em Physical Review}, Vol. XII, 1918, ``The Magnetic
Properties of some Rare Earth Oxides as a Function of Temperature,''
E. H. Williams, p. 161.

Description: Magnetic susceptibility per unit mass vs. Centigrade
temperature; for erbium oxide.

Reference Relation: $(x+k_{1})y=k_{2}$

              ---------------------------------------------

Case 128c

  x          y
 20  0.0002341  
 60  0.0002074  
120  0.0001767  
180  0.0001539  
240  0.0001366 
300  0.0001226 

Source: {\em Physical Review}, Vol. XII, 1918, ``The Magnetic
Properties of some Rare Earth Oxides as a Function of Temperature,''
E. H. Williams, p. 161.

Description: Magnetic susceptibility per unit mass vs. Centigrade
temperature; for dysprosium oxide.

Reference Relation: $(x+k_{1})y=k_{2}$

              ---------------------------------------------

Case 128d

    x         y
 23.0  2.93e-05  
103.4  2.37e-05  
179.4  1.98e-05 
283.0  1.66e-05 

Source: {\em Physical Review}, Vol. XII, 1918, ``The Magnetic
Properties of some Rare Earth Oxides as a Function of Temperature,''
E. H. Williams, p. 161.

Description: Magnetic susceptibility per unit mass vs. Centigrade
temperature; for neodymium oxide.

Reference Relation: $(x+k_{1})y=k_{2}$

              ---------------------------------------------

Case 129a

   x      y
28.2   -6.0  
38.2   -8.0  
50.2  -10.6 
59.2  -12.6 

Source: {\em Physical Review}, Vol. XII, 1918, ``Theory of the
Thermionic Amplifier,'' H. J. van der Bijl, p. 185.

Description: Grid voltage vs. plate voltage; both in volts.

Reference Relation: $y=k_{1}x+k_{2}$

              ---------------------------------------------

Case 129b

    x     y
 59.5   3.0  
 69.5   1.0  
 81.0  -1.2  
 90.0  -3.0  
100.0  -5.0 

Source: {\em Physical Review}, Vol. XII, 1918, ``Theory of the
Thermionic Amplifier,'' H. J. van der Bijl, p. 185.

Description: Grid voltage vs. plate voltage; both in volts.

Reference Relation: $y=k_{1}x+k_{2}$

              ---------------------------------------------

Case 129c

   x      y
 830   0.00  
 905  -0.31  
 950  -0.48  
1025  -0.80  
1070  -0.98  
1140  -1.28  
1200  -1.54  
1275  -1.85  
1350  -2.15 
1420  -2.45 
1491  -2.75 

Source: {\em Physical Review}, Vol. XII, 1918, ``Theory of the
Thermionic Amplifier,'' H. J. van der Bijl, p. 185.

Description: Grid voltage vs. plate voltage; both in volts.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: Second $y$ value corrected from .31 to $-.31$.  It seems
clear that this is a transcription or typographical error.

              ---------------------------------------------

Case 130a

  x        y
400  0.00044  
500  0.00150  
600  0.00310 
650  0.00405 

Source: {\em Physical Review}, Vol. XII, 1918, ``Theory of the
Thermionic Amplifier,'' H. J. van der Bijl, p. 187.

Description: Current in amps vs. voltage between filament and anode.

Reference Relation: $y^{.5}=k_{1}x+k_{2}$

              ---------------------------------------------

Case 130b

  x        y
140  0.00105  
160  0.00250  
180  0.00465  
200  0.00705  
210  0.00840 

Source: {\em Physical Review}, Vol. XII, 1918, ``Theory of the
Thermionic Amplifier,'' H. J. van der Bijl, p. 187.

Description: Current in amps vs. voltage between filament and anode.

Reference Relation: $y^{.5}=k_{1}x+k_{2}$

              ---------------------------------------------

Case 130c

  x        y
160  0.00056  
200  0.00240  
220  0.00370  
240  0.00525  
260  0.00690 

Source: {\em Physical Review}, Vol. XII, 1918, ``Theory of the
Thermionic Amplifier,'' H. J. van der Bijl, p. 187.

Description: Current in amps vs. voltage between filament and anode.

Reference Relation: $y^{.5}=k_{1}x+k_{2}$

              ---------------------------------------------

Case 131a

    x    y
1.780  867  
1.800  858  
1.838  847 
1.911  810 

Source: {\em Physical Review}, Vol. XII, 1918, ``On the Effect of a
Transverse Magnetic Field on the Discharge through a Geissler Tube,''
James E. Ives, p. 301.

Description: Potential in volts vs. current in milliamps for various
magnetic field and resistance conditions.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The data have been rearranged in order of increasing $x$
values.

              ---------------------------------------------

Case 131b

    x    y
1.800  854  
1.800  861  
1.854  824 
1.935  775 

Source: {\em Physical Review}, Vol. XII, 1918, ``On the Effect of a
Transverse Magnetic Field on the Discharge through a Geissler Tube,''
James E. Ives, p. 301.

Description: Potential in volts vs. current in milliamps for various
magnetic field and resistance conditions.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The data have been rearranged in order of increasing $x$
values.

              ---------------------------------------------

Case 131c

    x    y
1.792  863  
1.800  852  
1.841  819 
1.898  765 

Source: {\em Physical Review}, Vol. XII, 1918, ``On the Effect of a
Transverse Magnetic Field on the Discharge through a Geissler Tube,''
James E. Ives, p. 301.

Description: Potential in volts vs. current in milliamps for various
magnetic field and resistance conditions.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The data have been rearranged in order of increasing $x$
values.

              ---------------------------------------------

Case 132

    x         y
.1200  161.3333  
.1362  163.2000  
.1500  165.5000  
.1525  166.5000  
.2490  168.6333  
.2830  171.9500  
.3410  171.2000  
.3970  174.1167  
.4360  174.0833 
.4570  175.7000 
.4810  174.0000 
.5500  174.9333 

Source: {\em Physical Review}, Vol. XII, 1918, ``Law of Motion of a
Droplet Moving with Variable Velocity in Air,'' Raymond B. Abbott,
p. 387.

Description: Angle of lead of electromotive force ahead of a falling
droplet in degrees vs. wavelength.

Reference Relation: $\tan y =k/x$

Comments: The data have been rearranged in order of increasing $x$
values.

              ---------------------------------------------

Case 133

     x      y
0.0861    1.1  
0.1084    2.3  
0.1250    3.4  
0.1380    3.6  
0.1820    6.4  
0.2430   11.2  
0.2460   12.8  
0.3170   21.7  
0.3500   24.2  
0.3630   27.0  
0.3810   31.4  
0.4250   39.4  
0.4510   42.3  
0.4690   47.0  
0.5200   56.8  
0.6020   72.0  
0.6120   73.5  
0.7100   93.0  
0.8120  120.1 
0.9100  139.3 
0.9110  141.0 
1.0820  173.5 
1.1810  195.0 
1.3890  240.5 
1.7150  317.8 
1.9500  373.0 

Source: {\em Physical Review}, Vol. XII, 1918, ``Law of Motion of a
Droplet Moving with Variable Velocity in Air,'' Raymond B. Abbott,
p. 392.

Description: Distance fallen in cm vs. time of fall in seconds for a
light sphere falling in air.

Reference Relation: $y=k_{1}x+k_{2}(e^{-k_{3}x}-1)$

Comments: Next to last $y$ value corrected from 217.8 to 317.8 on the
basis of a graph in the source.

              ---------------------------------------------

Case 134a

     x     y
0.1670  24.0  
0.1410  21.5  
0.1230  19.2  
0.1120  17.5  
0.1020  15.5  
0.0972  14.5  
0.0917  12.6 
0.0907  11.8 

Source: {\em Physical Review}, Vol. XIII, 1919, ``The Emission and
Absorption of Photoelectrons by Platinum and Silver,'' Otto Stuhlman,
Jr., p. 132.

Description: Volume of metal in micron$^{2}$ (sic) vs. coefficient of
absorption in cm$^{-1}$-micron$^{-2}$; for platinum.

Reference Relation: $y^{3}=k_{1}x+k_{2}$

              ---------------------------------------------

Case 134b

    x     y
0.099  29.5  
0.083  26.0  
0.070  23.0  
0.059  20.0  
0.050  17.5 
0.043  12.8 

Source: {\em Physical Review}, Vol. XIII, 1919, ``The Emission and
Absorption of Photoelectrons by Platinum and Silver,'' Otto Stuhlman,
Jr., p. 132.

Description: Volume of metal in micron$^{2}$ (sic) vs. coefficient of
absorption in cm$^{-1}$-micron$^{-2}$; for silver.

Reference Relation: $y^{3}=k_{1}x+k_{2}$

              ---------------------------------------------

Case 135a

 x       y
20   222.9  
38   801.3  
56  1690.5 
88  4858.0 

Source: {\em Physical Review}, Vol. XIII, 1919, ``The Logarithmic Law
Connecting Atomic Number and Frequency Differences in Spectral
Series,'' Gladys A. Anslow, p. 329.

Description: Frequency difference vs. atomic number.

Reference Relation: $\log y =k_{1}\log x +k_{2}$

Comments: The source gives ten sets; I have taken the first four.
Note that, though $k_{1}$ is near 2, Anslow is not proposing
$y=kx^{2}$.

              ---------------------------------------------

Case 135b

 x        y
20   105.99  
38   394.44  
56   878.40 
88  2016.60 

Source: {\em Physical Review}, Vol. XIII, 1919,``The Logarithmic Law
Connecting Atomic Number and Frequency Differences in Spectral
Series,'' Gladys A. Anslow, p. 329.

Description: Frequency difference vs. atomic number.

Reference Relation: $\log y =k_{1}\log x +k_{2}$

Comments: The source gives ten sets; I have taken the first four.
Note that, though $k_{1}$ is near 2, Anslow is not proposing
$y=kx^{2}$.

              ---------------------------------------------

Case 135c

 x        y
12    92.00  
30   872.40  
48  2484.10 
80  9835.06 

Source: {\em Physical Review}, Vol. XIII, 1919, ``The Logarithmic Law
Connecting Atomic Number and Frequency Differences in Spectral
Series,'' Gladys A. Anslow, p. 329.

Description: Frequency difference vs. atomic number.

Reference Relation: $\log y =k_{1}\log x +k_{2}$

Comments: The source gives ten sets; I have taken the first four.
Note that, though $k_{1}$ is near 2.5, Anslow is not proposing
$y=kx^{2.5}$.

              ---------------------------------------------

Case 135d

 x        y
12    40.95  
30   338.91  
48  1171.05 
80  4630.31 

Source: {\em Physical Review}, Vol. XIII, 1919, ``The Logarithmic Law
Connecting Atomic Number and Frequency Differences in Spectral
Series,'' Gladys A. Anslow, p. 329.

Description: Frequency difference vs. atomic number.

Reference Relation: $\log y =k_{1}\log x +k_{2}$

Comments: The source gives ten sets; I have taken the first four.
Note that, though $k_{1}$ is near 2.5, Anslow is not proposing
$y=kx^{2.5}$.

              ---------------------------------------------

Case 136a

    x     y
0.792  4.67  
0.599  3.48  
0.311  1.63 
0.241  1.18 

Source: {\em Physical Review}, Vol. XIII, 1919, ``The Joule-Thompson
Effect for Air at Moderate Temperatures and Pressures,'' L. G.
Huxton, p. 467.

Description: Bridge reading (which indicates a temperature drop) vs.
pressure drop in meters.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The source gives many data sets; I have taken the first
four.

              ---------------------------------------------

Case 136b

    x     y
0.697  3.98  
0.631  3.59  
0.298  1.60 
0.199  0.94 

Source: {\em Physical Review}, Vol. XIII, 1919, ``The Joule-Thompson
Effect for Air at Moderate Temperatures and Pressures,'' L. G.
Huxton, p. 467.

Description: Bridge reading (which indicates a temperature drop) vs.
pressure drop in meters.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The source gives many data sets; I have taken the first
four.

              ---------------------------------------------

Case 136c

    x     y
0.726  4.07  
0.620  3.46  
0.310  1.63 
0.255  1.32 

Source: {\em Physical Review}, Vol. XIII, 1919, ``The Joule-Thompson
Effect for Air at Moderate Temperatures and Pressures,'' L. G.
Huxton, p. 467.

Description: Bridge reading (which indicates a temperature drop) vs.
pressure drop in meters.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The source gives many data sets; I have taken the first
four.

              ---------------------------------------------

Case 136d

    x     y
0.747  4.12  
0.653  3.54  
0.343  1.84 
0.264  1.39 

Source: {\em Physical Review}, Vol. XIII, 1919, ``The Joule-Thompson
Effect for Air at Moderate Temperatures and Pressures,'' L. G.
Huxton, p. 467.

Description: Bridge reading (which indicates a temperature drop) vs.
pressure drop in meters.

Reference Relation: $y=k_{1}x+k_{2}$

Comments: The source gives many data sets; I have taken the first
four.

              ---------------------------------------------

Case 137

   x     y
10.0   1.9  
13.0   4.1  
16.1   6.2  
19.0   8.1  
22.2   9.9  
25.0  12.0  
27.9  13.9  
30.0  16.0  
33.7  18.4 
36.6  19.4 
39.5  22.0 

Source: {\em Physical Review}, Vol. XIV, 1919, ``The Variation in
Sound Intensity of Resonators and Organ Pipes with Blowing Pressure,''
Beryl F. Love and Margaret K. Dawson, p. 52.

Description: Resonator deflection vs. water pressure, both measured
in cm.

Reference Relation: $y=k_{1}x+k_{2}$

              ---------------------------------------------

Case 138a

 x      y
50  2.889  
59  1.933  
60  1.775  
63  1.590  
64  1.558  
65  1.470  
66  1.418  
67  1.365  
68  1.316 
70  1.223 
71  1.183 

Source: {\em Physical Review}, Vol. XIV, 1919, ``Some Nuclear Charges
Calculated for L-Radiation,'' Fernando Sanford, p. 177.

Description: Wavelength of shortest line in L-radiation band for
various elements vs. atomic number.

Reference Relation: $x=k_{1}/y^{.5}+k_{2}$

              ---------------------------------------------

Case 138b

 x          y
90  4.131e-08  
83  5.125e-08  
82  5.302e-08  
81  5.471e-08  
79  5.847e-08  
78  6.058e-08  
77  6.276e-08  
76  6.508e-08  
74  7.007e-08  
73  7.272e-08  
71  7.856e-08 
70  8.162e-08 
68  8.813e-08 
67  9.168e-08 
66  9.556e-08 

Source: {\em Physical Review}, Vol. XIV, 1919, ``Formula for the
Wave-Lengths of M-Radiation,'' Fernando Sanford, p. 276.

Description: Wavelength of alpha-line of M-radiation band for various
elements vs. atomic number.

Reference Relation: $x=k_{1}/y^{.5}+k_{2}$

Comments: The observation for uranium is not included, since Sanford
says it does not fit the reference relation.

              ---------------------------------------------

Case 139

   x     y
 598   2.8  
1270   7.6  
1820  16.3 
2000  20.1 

Source: {\em Physical Review}, Vol. XIV, 1919, ``The Bunsen Aspirating
Pump and the Bernoulli Principle,'' Will C. Baker, p. 230.

Description: Pressure in excess of atmospheric in cm of mercury vs.
velocity in cm/sec.

Reference Relation: $y=k_{1}x^{2}+k_{2}$

Comments: The relation $y=k_{1}x^{2.5}+k_{2}$ fits much better.

              ---------------------------------------------

Case 140

    x      y
0.052   1.58  
0.075   3.30  
0.095   5.14  
0.115   7.72  
0.143  11.50  
0.172  16.35  
0.197  21.50 
0.218  26.35 
0.223  27.60 

Source: {\em Physical Review}, Vol. XIV, 1919, ``A Note on the
Comparison of Inductances, or of an Inductance and a Capacity by an
Electromotor Method,'' Alva W. Smith, p. 358.

Description: Deflection in cm vs. current in amps.

Reference Relation: $y=kx^{2}$

              ---------------------------------------------

Case 141

    x     y
0.100  9.80  
0.133  7.35  
0.143  6.83  
0.167  5.90  
0.200  4.95  
0.250  3.90  
0.300  3.25 
0.700  1.39 
0.900  1.10 

Source: {\em Physical Review}, Vol. XIV, 1919, ``A Note on the
Comparison of Inductances, or of an Inductance and a Capacity by an
Electromotor Method,'' Alva W. Smith, p. 358.

Description: Deflection in cm vs. capacity in microfarads.

Reference Relation: $xy=k$

              ---------------------------------------------

Case 142

 x      y
 7   2.00  
15   4.22  
20   5.70  
30   8.37  
40  11.19  
50  13.97  
60  16.77 
70  19.47 
75  20.97 

Source: {\em Physical Review}, Vol. XIV, 1919, ``A Note on the
Comparison of Inductances, or of an Inductance and a Capacity by an
Electromotor Method,'' Alva W. Smith, p. 358.

Description: Deflection in cm vs. inductance in millihenrys.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 143

  x        y
100  0.00797  
 75  0.02400  
 50  0.09240  
 35  0.21400  
 20  0.48900  
 10  0.88600  
  0  1.86000 
   
Source: {\em Physical Review}, Vol. XIV, 1919, ``Studies of the
Adsorption of Gases by Charcoal. II.'' Harvey B. Lemon and Kathryn
Blodgett, p. 399.

Description: Final pressure vs. percentage oxygen in an
oxygen-nitrogen mixture.

Reference Relation: $\log y =k_{1}x+k_{2}$

Comments: Source notes a slight concavity (i.e. lack of fit) in the
log-linear plot, but still concludes that the relation is ``very
nearly exponential.''

              ---------------------------------------------

Case 144a

        x     y
5.510e-06  90.0  
3.746e-05  83.3  
4.601e-05  81.8  
5.419e-05  80.3  
6.199e-05  79.0 

Source: {\em Physical Review}, Vol. XIV, 1919, ``The Reflection
Factors of Tungsten at Incandescent Temperatures,'' W. Weniger and
A. H. Pfund, p. 427.

Description: Reflection factor (a percentage) vs. resistivity in
ohm-cm.

Reference Relation: $y=k_{1}x^{.5}+k_{2}$

              ---------------------------------------------

Case 144b

        x     y
5.510e-06  93.8  
3.746e-05  86.6  
4.601e-05  85.0  
5.419e-05  83.5  
6.199e-05  82.3 

Source: {\em Physical Review}, Vol. XIV, 1919, ``The Reflection
Factors of Tungsten at Incandescent Temperatures,'' W. Weniger and
A. H. Pfund, p. 427.

Description: Reflection factor (a percentage) vs. resistivity in
ohm-cm.

Reference Relation: $y=k_{1}x^{.5}+k_{2}$

              ---------------------------------------------

Case 145a

 x           y
58  3.0680e-09  
57  3.1880e-09  
56  3.3070e-09  
55  3.4440e-09  
53  3.7370e-09  
52  3.8960e-09  
51  4.0650e-09  
50  4.2420e-09  
49  4.4340e-09  
48  4.6320e-09  
47  4.8500e-09  
46  5.0750e-09  
45  5.3300e-09  
44  5.5840e-09  
42  6.1800e-09  
41  6.5030e-09  
40  6.8720e-09  
39  7.2550e-09  
38  7.6960e-09  
37  8.1430e-09  
35  9.1790e-09  
34  9.7900e-09  
33  1.0435e-08 
32  1.1146e-08 
31  1.1902e-08 
30  1.2963e-08 
29  1.3785e-08 
28  1.4890e-08 
27  1.6018e-08 
26  1.7396e-08 
25  1.8892e-08 
   
Source: {\em Physical Review}, Vol. XIV, 1919, ``On the X-Ray
Absorption Frequencies Characteristic of the Chemical Elements,''
William Duane and Kang-Fuh-Hu, p. 520.

Description: Wavelength vs. atomic number.

Reference Relation:
$1/y=(k_{1}+k_{2}x)/\sqrt{1-k_{3}(k_{1}+k_{2}x)^{2}}$

              ---------------------------------------------

Case 145b

 x          y
24  2.067e-08  
22  2.490e-08  
20  3.072e-08  
19  3.446e-08  
17  4.391e-08  
16  5.014e-08  
15  5.804e-08  
14  6.755e-08  
13  7.982e-08 
12  9.471e-08 
   
Source: {\em Physical Review}, Vol. XIV, 1919, ``On the X-Ray
Absorption Frequencies Characteristic of the Chemical Elements,''
William Duane and Kang-Fuh-Hu, p. 521.

Description: Wavelength vs. atomic number.

Reference Relation:
$1/y=(k_{1}+k_{2}x)/\sqrt{1-k_{3}(k_{1}+k_{2}x)^{2}}$

              ---------------------------------------------

Case 146

 x     y
18  1.74  
80  8.40  
14  1.50 
14  1.39 

Source: {\em Physical Review}, Vol. XV, 1920, ``Studies with the
Ionization Gage.  II. Relation between Ionization Current at Constant
Pressure and Number of Electrons per Molecule of Gas,'' S. Dushman and
C. G. Found, p. 134.

Description: Factor relating ionization current and unit electron
current vs. number of electrons per molecule.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 147

    x    y
152.0  175  
 94.0  115  
 86.0  102  
 73.6   84  
 68.0   77 

Source: {\em Physical Review}, Vol. XV, 1920, ``Cathode Fall in
Neon,'' Arthur H. Compton and C. C. Van Voorhis, p. 496.

Description: Minimum potential drop vs. normal cathode fall, both
variables measured in volts.

Reference Relation: $y=kx$

              ---------------------------------------------

Case 148a

        x     y
 2.240925  0.41  
 4.349561  0.95  
 6.418063  1.55  
 7.554219  1.85  
 9.749875  2.56  
11.888232  3.36  
12.981640  3.78  
14.033686  4.22  
14.714906  4.50  
15.050000  4.75  
15.872843  5.00  
16.276777  5.28  
17.305612  5.80 
18.533440  6.20 
19.429423  6.90 
20.594347  7.20 
   
Source: {\em Physical Review}, Vol. XVI, 1920, ``Ionization Potentials
of Argon, Nitrogen, Carbon Monoxide, Helium, Hydrogen and Mercury and
Iodine Vapors,'' Clifton G. Found, p. 45.

Description: Current in milliamps vs. voltage; for argon at very low
pressure.

Reference Relation: $y=k(x+.95)^{1.5}$

Comments: The source tabulates $(x+.95)^{1.5}$; I converted back to
the presumed original data.

              ---------------------------------------------

Case 148b

        x     y
 1.605453  0.31  
 3.816066  0.74  
 5.970312  1.29  
 8.120873  1.92  
10.321545  2.68  
12.562419  3.43  
13.009683  3.64  
13.537223  3.84  
14.140924  4.08  
14.732896  4.32  
15.231621  4.52 
15.722843  4.74 
16.366876  5.00 
16.842201  5.20 

Source: {\em Physical Review}, Vol. XVI, 1920, ``Ionization Potentials
of Argon, Nitrogen, Carbon Monoxide, Helium, Hydrogen and Mercury and
Iodine Vapors,'' Clifton G. Found, p. 45.

Description: Current in milliamps vs. voltage; for nitrogen at very
low pressure.

Reference Relation: $y=k(x+1.1)^{1.5}$

Comments: The source tabulates $(x+1.1)^{1.5}$; I converted back to
the presumed original data.

              ---------------------------------------------

Case 148c

        x     y
 2.201927  0.57  
 4.400386  1.19  
 6.632008  1.96  
 8.768272  2.80  
10.982761  3.68  
12.652451  4.55  
13.186609  4.85  
13.883686  5.10  
14.396010  5.40  
14.900000  5.55  
15.396173  5.82 
16.526029  6.60 
17.620754  7.38 
   
Source: {\em Physical Review}, Vol. XVI, 1920, ``Ionization Potentials
of Argon, Nitrogen, Carbon Monoxide, Helium, Hydrogen and Mercury and
Iodine Vapors,'' Clifton G. Found, p. 45.

Description: Current in milliamps vs. voltage; for carbon monoxide at
very low pressure.

Reference Relation: $y=k(x+1.1)^{1.5}$

Comments: The source tabulates $(x+1.1)^{1.5}$; I converted back to
the presumed original data.

              ---------------------------------------------

Case 148d

        x     y
 2.489268  0.48  
 4.625504  0.95  
 6.751424  1.52  
 8.874100  2.18  
10.596071  2.75  
12.107709  3.32  
13.186609  3.74  
13.710961  3.96  
14.226189  4.17  
14.732896  4.38  
15.066236  4.52 
15.559908  4.72 
16.366876  5.06 
18.383440  5.92 

Source: {\em Physical Review}, Vol. XVI, 1920, ``Ionization Potentials
of Argon, Nitrogen, Carbon Monoxide, Helium, Hydrogen and Mercury and
Iodine Vapors,'' Clifton G. Found, p. 45.

Description: Current in milliamps vs. voltage; for hydrogen at very
low pressure.

Reference Relation: $y=k(x+1.1)^{1.5}$

Comments: The source tabulates $(x+1.1)^{1.5}$; I converted back to
the presumed original data.

              ---------------------------------------------

Case 149

 x       y
 2  0.0600  
 4  0.0420  
 6  0.0290  
 8  0.0260  
12  0.0230  
16  0.0200  
22  0.0160  
32  0.0120  
45  0.0090 
58  0.0075 
70  0.0065 

Source: {\em Physical Review}, Vol. XVI, 1920, ``The Existence of
Homogeneous Groups of Large Ions,'' Oswald Blackwood, p. 98.

Description: Mobility vs. age.

Reference Relation: $xy^{3/2}=k$

              ---------------------------------------------

Case 150

   x     y
1630  6.25  
1670  5.90  
1740  5.50  
1818  5.15  
1890  4.85 
1925  4.70 

Source: {\em Physical Review}, Vol. XVI, 1920, ``Arcing Temperatures
in Mercury as a Function of the Temperature of the Cathode,'' T. C.
Hebb, p. 382.

Description: Absolute temperature of cathode vs. striking voltage .

Reference Relation: $y=k_{1}x+k_{2}$

Comments: Reference relation shows strong lack of fit.

              ---------------------------------------------

Case 151

     x      y
 340.0  19.35  
 407.6  15.35  
 564.3  10.20  
 883.0   5.12  
2133.0   0.00 

Source: {\em Physical Review}, Vol. XVI, 1920, ``Variation with
Pressure of the Residual Ionization due to the Penetrating
Radiation,'' K. Melvina Downey, p. 429.

Description: Pressure in excess of atmospheric, measured in
atmospheres, vs. time in seconds, an apparent proxy for ionization.

Reference Relation: $y=k_{1}/x+k_{2}$

Comments: The source tabulates time in minutes and seconds; I
converted to equivalent seconds.

              ---------------------------------------------

Case 152a

   x      y
  64  0.021  
 128  0.023  
 256  0.026  
 512  0.032  
1024  0.040  
2048  0.052  
4096  0.070 
   
Source: {\em Physical Review}, Vol. XVI, 1920, ``The Absorption of
Sound by Rigid Walls,'' Paul E. Sabine, p. 516.

Description: Sound absorption coefficient vs. frequency; for 18 inch
walls of hard brick set in mortar, unpainted.

Reference Relation: $y=k_{1}x+k_{2}x^{.5}+k_{3}$

              ---------------------------------------------

Case 152b

   x       y
 128  0.0092  
 256  0.0097  
 512  0.0120  
1024  0.0150  
2048  0.0190 
4096  0.0280 

Source: {\em Physical Review}, Vol. XVI, 1920, ``The Absorption of
Sound by Rigid Walls,'' Paul E. Sabine, p. 516.

Description: Sound absorption coefficient vs. frequency; for 18 inch
walls of hard brick set in mortar, standard gypsum plaster covering
after 1 year.

Reference Relation: $y=k_{1}x+k_{2}x^{.5}+k_{3}$

              ---------------------------------------------

Case 152c

   x       y
 128  0.0079  
 256  0.0084  
