===== Instance number 1: =====
1 2  20 3  34000       1.00       0.00 io   1500
1 2  21 3  34000       4.50       0.00 iv   1500
1 2  22 3  27000       4.50       0.00 iv   1500
1 2  23 3  24000       1.10       0.00 io   1500
1 2  24 4  40000       2.25       0.00 iv   1500
1 2  25 4  40000       1.25       0.00 ia   1500
1 2  26 4  38000       2.75       0.00 iv   1500
1 2  27 4  32000       4.50       0.00 io   1500
1 2  28 3  21000       2.50       0.55 iv   1500
1 2  29 4  25000       1.75       0.00 io   1500
1 2  30 3   1500       0.60       0.60 io   1500
1 2  31 3   1500       0.30       0.80 iv   1500
1 2  32 4  27000       6.00       0.00 iv   1500
1 2  33 4  27000       0.75       0.00 ia   1500
1 2  34 4  21000       2.50       0.00 iv   1500
1 2  35 4   1500       0.40       0.60 iv   1500
1 2  36 4  27000       6.00       0.00 ma   1500
===== Instance number 96: =====
1 2   0 1      0       7.00       4.50 ao   1500
1 2   1 1      0       8.50       7.00 av   1500
1 2   2 1      0       3.00       0.95 vo   1500
1 2   3 1      0       3.20       1.40 vv   1500
1 2   4 2      0      15.00      14.00 ao   1500
1 2   5 2      0      16.50      17.00 av   1500
1 2   6 2      0       9.00       5.00 aa   1500
1 2   7 2      0       3.60       1.55 vo   1500
1 2   8 2      0       2.90       1.50 vv   1500
1 2   9 2      0       2.35       0.40 va   1500
1 2  10 4      0       5.00       4.50 ao   1500
1 2  11 4      0       7.50       4.50 av   1500
1 2  12 4      0       2.90       1.30 vo   1500
1 2  13 4      0       6.50       0.60 vv   1500
1 2  14 3      0      21.00      18.00 ao   1500
1 2  15 3      0      19.00      13.50 av   1500
1 2  16 3      0       5.00       5.00 aa   1500
1 2  17 3      0       3.60       2.60 vo   1500
1 2  18 3      0       3.70       2.30 vv   1500
1 2  19 3      0       1.50       1.50 va   1500
1 2  20 1   6000       1.20       0.00 io   1500
1 2  21 1   6000       0.60       0.00 iv   1500
1 2  22 3  23000       1.00       0.00 iv   1500
1 2  23 3  24000       0.80       0.00 ia   1500
1 2  24 3  26000       1.00       0.00 io   1500
1 2  25 4   1500       0.20       0.40 io   1500
1 2  26 4   1500       0.20       0.00 iv   1500
1 2  27 4  10500       0.50       0.00 io   1500
1 2  28 4  15000       0.70       0.00 iv   1500
1 2  29 1   1500       0.20       0.00 io   1500
1 2  30 1   1500       0.35       0.00 iv   1500
1 2  31 4  28000       1.45       0.00 io   1500
1 2  32 4  28000       3.90       0.00 iv   1500
1 2  33 4  32000       2.25       0.00 iv   1500
1 2  34 1   7500       1.20       0.00 io   1500
1 2  35 1   7500       1.10       0.00 iv   1500
1 2  36 1   9000       1.30       0.00 io   1500
1 2  37 1   9000       3.20       0.00 iv   1500
1 2  38 1  13500       0.75       0.00 io   1500
1 2  39 2   1500       0.90       1.00 io   1500
1 2  40 2   1500       1.20       1.20 iv   1500
1 2  41 2   1500       0.60       0.00 ia   1500
1 2  42 2   6000       1.75       0.00 io   1500
1 2  43 2   6000       0.90       0.00 iv   1500
1 2  44 2   7500       1.30       0.00 io   1500
1 2  45 2   9000       1.10       0.00 iv   1500
1 2  46 2  10500       1.70       0.30 io   1500
1 2  47 2  12000       0.85       0.00 ia   1500
1 2  48 2  18000       0.80       0.00 iv   1500
1 2  49 2  20000       1.35       0.00 ia   1500
1 2  50 3   1500       1.50       1.40 io   1500
1 2  51 3   1500       1.30       1.00 iv   1500
1 2  52 3   1500       0.20       0.35 ia   1500
1 2  53 3   9000       1.10       0.00 io   1500
1 2  54 3   9000       1.05       0.00 iv   1500
1 2  55 3  10500       1.90       0.30 io   1500
1 2  56 3  12500       1.10       0.00 iv   1500
1 2  57 4  28000       3.90       0.00 ma   1500
===== Instance number 97: =====
1 2   0 1      0      17.50       7.00 ao   1500
1 2   1 1      0       9.50       8.50 av   1500
1 2   2 1      0       4.50       3.40 vo   1500
1 2   3 1      0       9.25       2.65 vv   1500
1 2   4 2      0      14.00      10.50 ao   1500
1 2   5 2      0      33.00      12.00 av   1500
1 2   6 2      0      23.00      11.00 aa   1500
1 2   7 2      0       4.90       2.70 vo   1500
1 2   8 2      0      11.00       2.80 vv   1500
1 2   9 2      0       7.25       2.90 va   1500
1 2  10 4      0      16.00       8.50 ao   1500
1 2  11 4      0      85.00       7.50 av   1500
1 2  12 4      0      62.50       2.50 aa   1500
1 2  13 4      0      15.50       1.40 vo   1500
1 2  14 4      0      31.00       1.30 vv   1500
1 2  15 4      0      21.00       0.60 va   1500
1 2  16 3      0      11.00      23.50 ao   1500
1 2  17 3      0      33.00      15.00 av   1500
1 2  18 3      0      39.00       3.00 aa   1500
1 2  19 3      0       7.00       3.75 vo   1500
1 2  20 3      0      11.00       3.25 vv   1500
1 2  21 3      0      14.50       0.70 va   1500
1 2  22 1  10500       1.20       0.00 iv   1500
1 2  23 4   8000       1.75       0.00 io   1500
1 2  24 4  11500       2.25       0.00 io   1500
1 2  25 4  13000       8.50       0.00 iv   1500
1 2  26 4  25000       6.50       0.00 io   1500
1 2  27 4  25000      11.00       0.00 iv   1500
1 2  28 4  25000       8.50       0.00 ia   1500
1 2  29 1  16000       0.85       0.00 io   1500
1 2  30 2   1500       0.60       0.60 iv   1500
1 2  31 2   1500       0.35       0.30 ia   1500
1 2  32 2   6500       4.00       0.00 io   1500
1 2  33 2   6500       9.20       0.00 iv   1500
1 2  34 2   6500       7.60       0.00 ia   1500
1 2  35 1   6500       4.00       0.00 io   1500
1 2  36 1   6500       9.00       0.00 iv   1500
1 2  37 2  13000       1.90       0.00 ia   1500
1 2  38 4  40000       2.25       0.00 io   1500
1 2  39 4  40000       3.50       0.00 iv   1500
1 2  40 2  15000       0.55       0.00 io   1500
1 2  41 2  19500       3.40       0.00 iv   1500
1 2  42 2  19500       1.95       0.00 ia   1500
1 2  43 3   1500       0.50       0.70 io   1500
1 2  44 3   6500       1.50       0.00 io   1500
1 2  45 3   6500      10.00       0.00 iv   1500
1 2  46 3   6500      13.50       0.00 ia   1500
1 2  47 3  13000       1.50       0.00 iv   1500
1 2  48 3  13000       1.30       0.00 ia   1500
1 2  49 3  25000       4.50       0.00 io   1500
1 2  50 3  25000       3.30       0.00 iv   1500
1 2  51 3  25000       1.30       0.00 ia   1500
1 2  52 3  50000       1.45       0.00 ia   1500
1 2  53 4   1500       1.00       0.50 iv   1500
1 2  54 4   6500       1.40       0.00 io   1500
1 2  55 4   6500      16.00       0.00 iv   1500
1 2  56 4   6500      18.00       0.00 ia   1500
1 2  57 4   6500      18.00       0.00 ma   1500
===== Instance number 98: =====
1 2   0 2      0       8.50       6.50 ao   1500
1 2   1 2      0       6.50       8.50 av   1500
1 2   2 2      0      10.00       5.50 aa   1500
1 2   3 2      0       3.00       2.25 vo   1500
1 2   4 2      0       2.00       2.10 vv   1500
1 2   5 2      0       1.90       2.15 va   1500
1 2   6 3      0      11.00       7.50 ao   1500
1 2   7 3      0      13.00       8.50 av   1500
1 2   8 3      0       7.50       3.50 aa   1500
1 2   9 3      0       7.50       1.60 vo   1500
1 2  10 3      0       9.50       1.90 vv   1500
1 2  11 3      0       4.75       0.80 va   1500
1 2  12 1      0       5.50       4.50 ao   1500
1 2  13 1      0       6.00       4.50 av   1500
1 2  14 1      0       4.50       3.40 vo   1500
1 2  15 1      0       1.85       1.30 vv   1500
1 2  16 4      0       6.00       3.50 ao   1500
1 2  17 4      0      17.00       3.50 av   1500
1 2  18 4      0       4.50       1.75 vo   1500
1 2  19 4      0      15.50       1.90 vv   1500
1 2  20 1   6000       0.60       0.00 io   1500
1 2  21 4  18000       5.50       0.00 iv   1500
1 2  22 1   1500       0.20       0.15 iv   1500
1 2  23 4  21000       2.35       0.00 io   1500
1 2  24 4  45000       1.75       0.00 iv   1500
1 2  25 4  22000       4.50       0.00 io   1500
1 2  26 4  32000       1.00       0.00 io   1500
1 2  27 4  32000       2.45       0.00 iv   1500
1 2  28 1   7500       1.00       0.00 iv   1500
1 2  29 1  13500       0.80       1.10 io   1500
1 2  30 1  18000       3.10       2.15 io   1500
1 2  31 2   1500       0.40       0.35 io   1500
1 2  32 2   1500       0.40       0.50 iv   1500
1 2  33 2   1500       0.25       0.30 ia   1500
1 2  34 2   6000       0.60       0.00 io   1500
1 2  35 2   7500       0.45       0.00 iv   1500
1 2  36 2  13500       0.70       0.00 io   1500
1 2  37 2  18000       1.45       1.65 io   1500
1 2  38 2  18000       0.75       0.60 iv   1500
1 2  39 2  18000       1.40       1.70 ia   1500
1 2  40 3   1500       0.70       0.55 io   1500
1 2  41 3   1500       0.60       0.50 iv   1500
1 2  42 3   1500       0.20       0.20 ia   1500
1 2  43 3   6600       1.20       0.00 iv   1500
1 2  44 3  20000       3.00       0.00 io   1500
1 2  45 3  20000       3.00       0.00 iv   1500
1 2  46 3  27000       2.10       0.00 ia   1500
1 2  47 3  32000       1.65       0.00 io   1500
1 2  48 3  32000       2.30       0.00 iv   1500
1 2  49 3  32000       1.75       0.00 ia   1500
1 2  50 3  50000       1.10       0.00 iv   1500
1 2  51 4   1500       0.22       0.15 io   1500
1 2  52 4   1500       0.50       0.15 iv   1500
1 2  53 4  18000       5.50       0.00 ma   1500
===== Instance number 99: =====
1 2   0 1      0      19.00      21.00 ao   1500
1 2   1 1      0      15.00       3.50 av   1500
1 2   2 1      0       1.60       1.70 vo   1500
1 2   3 1      0       1.00       0.70 vv   1500
1 2   4 2      0      20.00      24.00 ao   1500
1 2   5 2      0      14.00       6.00 aa   1500
1 2   6 2      0       2.10       2.10 vo   1500
1 2   7 2      0       0.90       0.60 va   1500
1 2   8 4      0      20.00       9.00 ao   1500
1 2   9 4      0      10.00       5.50 aa   1500
1 2  10 4      0       3.30       1.80 vo   1500
1 2  11 4      0       3.00       2.30 va   1500
1 2  12 3      0      22.50      23.00 ao   1500
1 2  13 3      0      26.00      11.00 av   1500
1 2  14 3      0       6.40       3.20 vo   1500
1 2  15 3      0       3.60       3.00 vv   1500
1 2  16 1   9000       0.30       0.00 io   1500
1 2  17 2   1500       1.70       2.00 io   1500
1 2  18 2   9000       0.40       0.00 io   1500
1 2  19 2  30000       0.20       0.00 io   1500
1 2  20 3   1500       5.20       1.60 io   1500
1 2  21 3   1500       2.10       0.70 iv   1500
1 2  22 3   9000       1.25       1.60 io   1500
1 2  23 3   9000       1.10       0.70 iv   1500
1 2  24 3  24000       1.00       0.00 iv   1500
1 2  25 3  25000       3.80       0.00 io   1500
1 2  26 1   1500       1.40       1.60 io   1500
1 2  27 1   1500       1.20       0.00 iv   1500
1 2  28 4   1500       1.40       0.60 io   1500
1 2  29 4   1500       0.70       0.00 ia   1500
1 2  30 4  30000       0.95       0.70 ia   1500
1 2  31 4   9000       0.70       1.05 io   1500
1 2  32 4  25000       1.00       0.00 ia   1500
1 2  33 4  26000       2.40       0.00 io   1500
1 2  34 3   1500       5.20       0.00 ma   1500
===== Instance number 100: =====
1 2   0 1      0       7.00       9.00 ao   1500
1 2   1 1      0      15.00      10.50 av   1500
1 2   2 1      0       1.60       0.90 vo   1500
1 2   3 1      0       2.85       1.00 vv   1500
1 2   4 2      0       9.00       9.00 ao   1500
1 2   5 2      0      17.50      11.00 aa   1500
1 2   6 2      0       2.40       1.00 vo   1500
1 2   7 2      0       6.50       2.60 va   1500
1 2   8 4      0      15.50       9.00 ao   1500
1 2   9 4      0      19.00      12.00 aa   1500
1 2  10 4      0       4.25       1.60 vo   1500
1 2  11 4      0       4.05       2.30 va   1500
1 2  12 3      0      19.00       9.50 ao   1500
1 2  13 3      0      27.00      17.50 av   1500
1 2  14 3      0       6.00       2.45 vo   1500
1 2  15 3      0       5.05       2.10 vv   1500
1 2  16 1  13500       0.60       0.00 io   1500
1 2  17 1  26000       0.80       0.00 io   1500
1 2  18 1  26000       1.60       0.00 iv   1500
1 2  19 2   1500       0.60       0.00 io   1500
1 2  20 2   1500       1.15       0.50 ia   1500
1 2  21 2  12000       0.60       0.00 io   1500
1 2  22 2  18000       0.70       0.00 io   1500
1 2  23 2  24000       1.40       0.00 io   1500
1 2  24 2  24000       3.50       0.50 ia   1500
1 2  25 1   1500       0.20       0.00 io   1500
1 2  26 1   1500       0.80       0.00 iv   1500
1 2  27 2  27000       1.75       0.00 ia   1500
1 2  28 4  30000       2.50       1.95 ia   1500
1 2  29 3   1500       1.20       0.50 io   1500
1 2  30 3   1500       1.55       1.00 iv   1500
1 2  31 3  15000       1.10       0.00 io   1500
1 2  32 3  21000       1.20       0.00 iv   1500
1 2  33 3  24000       1.40       0.00 io   1500
1 2  34 3  30000       0.80       1.30 io   1500
1 2  35 3  30000       2.00       0.00 iv   1500
1 2  36 4   1500       0.90       0.45 io   1500
1 2  37 4   1500       1.10       0.70 ia   1500
1 2  38 4  24000       1.40       0.50 io   1500
1 2  39 4  24000       1.35       0.00 ia   1500
1 2  40 2  24000       3.50       0.00 ma   1500
===== Instance number 101: =====
1 2   0 2      0       3.50       4.50 ao   1500
1 2   1 2      0       3.50       3.00 av   1500
1 2   2 2      0       2.50       2.50 aa   1500
1 2   3 2      0       0.80       1.20 vo   1500
1 2   4 2      0       0.70       0.70 vv   1500
1 2   5 2      0       0.50       0.60 va   1500
1 2   6 3      0       2.50       5.00 ao   1500
1 2   7 3      0       3.50       5.50 av   1500
1 2   8 3      0       1.90       0.90 vo   1500
1 2   9 3      0       3.75       1.00 vv   1500
1 2  10 1      0       2.50       3.50 ao   1500
1 2  11 1      0       2.50       3.00 av   1500
1 2  12 1      0       0.70       0.70 vo   1500
1 2  13 1      0       0.60       0.90 vv   1500
1 2  14 4      0       3.00       2.50 ao   1500
1 2  15 4      0       7.50       5.00 av   1500
1 2  16 4      0       3.00       2.50 aa   1500
1 2  17 4      0       2.20       0.70 vo   1500
1 2  18 4      0       7.00       1.10 vv   1500
1 2  19 4      0       2.50       0.60 va   1500
1 2  20 3  27000       2.00       0.00 iv   1500
1 2  21 3  32000       1.05       0.00 io   1500
1 2  22 3  32000       2.75       0.00 iv   1500
1 2  23 3  38000       1.10       0.00 iv   1500
1 2  24 3  20000       0.45       0.00 io   1500
1 2  25 4  20000       1.40       0.00 io   1500
1 2  26 4  20000       2.50       0.00 iv   1500
1 2  27 4  40000       1.25       0.00 iv   1500
1 2  28 4  27000       2.50       0.00 iv   1500
1 2  29 4  27000       0.50       0.00 ia   1500
1 2  30 4  30000       1.20       0.00 io   1500
1 2  31 4  30000       2.50       0.00 ia   1500
1 2  32 4  36000       2.50       0.00 iv   1500
1 2  33 3  32000       2.75       0.00 ma   1500
===== Instance number 102: =====
1 2   0 1      0      10.00       0.00 ao   3000
1 2   1 1      0       4.25       0.00 vo   3000
1 2   2 2      0      12.00       0.00 ao   3000
1 2   3 2      0       9.00       0.00 aa   3000
1 2   4 2      0       5.50       0.00 vo   3000
1 2   5 2      0       8.50       0.00 va   3000
1 2   6 3      0      17.50       0.00 ao   3000
1 2   7 3      0      18.00       0.00 av   3000
1 2   8 3      0       5.50       0.00 vo   3000
1 2   9 3      0       6.50       0.00 vv   3000
1 2  10 4      0       6.50       0.00 ao   3000
1 2  11 4      0       7.00       0.00 aa   3000
1 2  12 4      0       5.50       0.00 vo   3000
1 2  13 4      0       2.25       0.00 va   3000
1 2  14 1   6000       1.00       0.00 io   3000
1 2  15 1   3000       1.15       0.00 io   3000
1 2  16 4  32000       3.25       0.00 io   3000
1 2  17 4  32000       1.00       0.00 ia   3000
1 2  18 1   9000       0.85       0.00 io   3000
1 2  19 1  30000       2.75       0.00 io   3000
1 2  20 2   3000       1.35       0.00 io   3000
1 2  21 2   3000       0.50       0.00 ia   3000
1 2  22 2   6000       1.00       0.00 io   3000
1 2  23 2   6000       0.75       0.00 ia   3000
1 2  24 2   9000       1.35       0.00 ia   3000
1 2  25 2  15000       0.90       0.00 io   3000
1 2  26 2  15000       2.25       0.00 ia   3000
1 2  27 2  27000       2.65       0.00 io   3000
1 2  28 2  27000       3.00       0.00 ia   3000
1 2  29 3   3000       2.60       0.00 io   3000
1 2  30 3   3000       2.20       0.00 iv   3000
1 2  31 3  15000       3.50       0.00 io   3000
1 2  32 3  15000       3.50       0.00 iv   3000
1 2  33 3  24000       1.25       0.00 io   3000
1 2  34 3  35000       1.75       0.00 io   3000
1 2  35 3  36000       1.60       0.00 iv   3000
1 2  36 4   3000       2.50       0.00 io   3000
1 2  37 4   3000       0.90       0.00 ia   3000
1 2  38 4  15000       0.90       0.00 io   3000
1 2  39 4  24000       0.90       0.00 ia   3000
1 2  40 3  15000       3.50       0.00 ma   3000
===== Instance number 103: =====
1 2   0 1      0       3.50       0.00 ao   1500
1 2   1 1      0       0.90       0.00 vo   1500
1 2   2 3      0      27.50       0.00 ao   1500
1 2   3 3      0      40.00       0.00 av   1500
1 2   4 3      0       4.50       0.00 vo   1500
1 2   5 3      0       5.00       0.00 vv   1500
1 2   6 2      0       5.00       0.00 ao   1500
1 2   7 2      0       9.00       0.00 aa   1500
1 2   8 2      0       1.10       0.00 vo   1500
1 2   9 2      0       1.10       0.00 va   1500
1 2  10 4      0      12.00       0.00 ao   1500
1 2  11 4      0       9.00       0.00 av   1500
1 2  12 4      0       4.50       0.00 aa   1500
1 2  13 4      0      10.50       0.00 vo   1500
1 2  14 4      0       8.50       0.00 vv   1500
1 2  15 4      0       6.00       0.00 va   1500
1 2  16 2   1500       0.40       0.00 io   1500
1 2  17 2   1500       0.50       0.00 ia   1500
1 2  18 4  30000       2.50       0.00 io   1500
1 2  19 4  30000       3.00       0.00 iv   1500
1 2  20 4  30000       4.00       0.00 ia   1500
1 2  21 4  75000       1.40       0.00 io   1500
1 2  22 4  35000       3.50       0.00 iv   1500
1 2  23 4  36000       3.50       0.00 io   1500
1 2  24 4  42000       1.00       0.00 io   1500
1 2  25 2   6000       0.60       0.00 ia   1500
1 2  26 2  20000       0.35       0.00 io   1500
1 2  27 2  20000       0.80       0.00 ia   1500
1 2  28 3   1500       1.80       0.00 io   1500
1 2  29 3   1500       2.70       0.00 iv   1500
1 2  30 3   7500       1.25       0.00 iv   1500
1 2  31 3  18000       1.90       0.00 iv   1500
1 2  32 3  24000       1.25       0.00 io   1500
1 2  33 3  24000       1.45       0.00 iv   1500
1 2  34 3  36000       0.65       0.00 iv   1500
1 2  35 3  38000       1.10       0.00 io   1500
1 2  36 1  20000       0.60       0.00 io   1500
1 2  37 4   1500       0.50       0.00 io   1500
1 2  38 4   1500       0.50       0.00 iv   1500
1 2  39 4   1500       0.60       0.00 ia   1500
1 2  40 4  48000       1.00       0.00 iv   1500
1 2  41 4   4500       0.90       0.00 io   1500
1 2  42 4  74000       1.10       0.00 ia   1500
1 2  43 4  77000       1.90       0.00 iv   1500
1 2  44 4  20000       1.75       0.00 iv   1500
1 2  45 4  30000       4.00       0.00 ma   1500
===== Instance number 104: =====
1 2   0 2      0     502.50       0.00 ao   3000
1 2   1 2      0       7.50       0.00 av   3000
1 2   2 2      0       9.50       0.00 aa   3000
1 2   3 2      0       3.75       0.00 vo   3000
1 2   4 2      0       3.30       0.00 vv   3000
1 2   5 2      0       3.50       0.00 va   3000
1 2   6 3      0      20.50       0.00 ao   3000
1 2   7 3      0       9.50       0.00 av   3000
1 2   8 3      0       4.50       0.00 aa   3000
1 2   9 3      0       4.75       0.00 vo   3000
1 2  10 3      0       3.20       0.00 vv   3000
1 2  11 3      0       1.50       0.00 va   3000
1 2  12 1      0       6.00       0.00 ao   3000
1 2  13 1      0       5.50       0.00 av   3000
1 2  14 1      0       3.00       0.00 vo   3000
1 2  15 1      0       5.85       0.00 vv   3000
1 2  16 4      0      11.00       0.00 ao   3000
1 2  17 4      0       5.50       0.00 av   3000
1 2  18 4      0       2.15       0.00 vo   3000
1 2  19 4      0       1.95       0.00 vv   3000
1 2  20 1   6000       1.05       0.00 io   3000
1 2  21 1   6000       0.50       0.00 iv   3000
1 2  22 3  24000       1.10       0.00 io   3000
1 2  23 3  34000       0.90       0.00 iv   3000
1 2  24 4   3000       1.40       0.00 io   3000
1 2  25 4   3000       0.25       0.00 iv   3000
1 2  26 4   9000       0.60       0.00 iv   3000
1 2  27 4  18000       0.50       0.00 io   3000
1 2  28 1   9000       0.50       0.00 io   3000
1 2  29 1   9000       0.45       0.00 iv   3000
1 2  30 1  27000       4.15       0.00 iv   3000
1 2  31 1  28000       2.45       0.00 io   3000
1 2  32 2   3000       0.70       0.00 io   3000
1 2  33 2   3000       0.75       0.00 iv   3000
1 2  34 2   3000       0.70       0.00 ia   3000
1 2  35 2   6000       0.85       0.00 io   3000
1 2  36 1   3000       0.50       0.00 io   3000
1 2  37 1   3000       0.40       0.00 iv   3000
1 2  38 2   9000       0.60       0.00 io   3000
1 2  39 2   9000       0.60       0.00 iv   3000
1 2  40 2   9000       0.60       0.00 ia   3000
1 2  41 4  27000       0.70       0.00 iv   3000
1 2  42 2  18000       1.55       0.00 io   3000
1 2  43 2  18000       1.10       0.00 ia   3000
1 2  44 2  27000       2.00       0.00 io   3000
1 2  45 2  27000       1.10       0.00 iv   3000
1 2  46 2  27000       2.15       0.00 ia   3000
1 2  47 2  34000       1.30       0.00 iv   3000
1 2  48 2  34000       0.95       0.00 ia   3000
1 2  49 3   3000       3.00       0.00 io   3000
1 2  50 3   3000       1.30       0.00 iv   3000
1 2  51 3   3000       0.40       0.00 ia   3000
1 2  52 3   6000       1.05       0.00 io   3000
1 2  53 3   9000       1.40       0.00 io   3000
1 2  54 3   9000       1.20       0.00 iv   3000
1 2  55 3   9000       0.65       0.00 ia   3000
1 2  56 3  21000       0.35       0.00 ia   3000
1 2  57 1  27000       4.15       0.00 ma   3000
===== Instance number 105: =====
1 2   0 1      0       4.00       0.00 ao   3000
1 2   1 1      0       1.80       0.00 vo   3000
1 2   2 2      0       5.50       0.00 ao   3000
1 2   3 2      0       4.00       0.00 aa   3000
1 2   4 2      0       1.60       0.00 vo   3000
1 2   5 2      0       1.30       0.00 va   3000
1 2   6 3      0      14.50       0.00 ao   3000
1 2   7 3      0       4.50       0.00 av   3000
1 2   8 3      0       4.50       0.00 aa   3000
1 2   9 3      0       7.80       0.00 vo   3000
1 2  10 3      0       2.70       0.00 vv   3000
1 2  11 3      0       3.40       0.00 va   3000
1 2  12 4      0       9.00       0.00 ao   3000
1 2  13 4      0       2.50       0.00 av   3000
1 2  14 4      0       6.40       0.00 vo   3000
1 2  15 4      0       2.10       0.00 vv   3000
1 2  16 1   6000       0.25       0.00 io   3000
1 2  17 1  24000       0.70       0.00 io   3000
1 2  18 2   3000       0.70       0.00 io   3000
1 2  19 2   3000       0.55       0.00 ia   3000
1 2  20 2   6000       0.25       0.00 io   3000
1 2  21 3   3000       2.00       0.00 io   3000
1 2  22 3   3000       0.35       0.00 iv   3000
1 2  23 3   3000       0.45       0.00 ia   3000
1 2  24 3   6000       1.20       0.00 io   3000
1 2  25 1   3000       0.50       0.00 io   3000
1 2  26 3  15000       1.55       0.00 io   3000
1 2  27 4  27000       3.00       0.00 io   3000
1 2  28 4  27000       1.10       0.00 iv   3000
1 2  29 3  21000       4.60       0.00 io   3000
1 2  30 3  21000       2.10       0.00 ia   3000
1 2  31 3  27000       1.90       0.00 iv   3000
1 2  32 3  24000       1.70       0.00 ia   3000
1 2  33 4   3000       1.00       0.00 io   3000
1 2  34 4   6000       1.10       0.00 io   3000
1 2  35 4   6000       0.30       0.00 iv   3000
1 2  36 4   9000       1.70       0.00 io   3000
1 2  37 4   9000       0.50       0.00 iv   3000
1 2  38 3  21000       4.60       0.00 ma   3000
===== Instance number 106: =====
1 2   0 2      0       9.00       0.00 ao   3000
1 2   1 2      0       7.00       0.00 av   3000
1 2   2 2      0       3.75       0.00 aa   3000
1 2   3 2      0       7.00       0.00 vo   3000
1 2   4 2      0       3.20       0.00 vv   3000
1 2   5 2      0       3.25       0.00 va   3000
1 2   6 1      0       8.50       0.00 ao   3000
1 2   7 1      0       5.50       0.00 av   3000
1 2   8 1      0       6.50       0.00 vo   3000
1 2   9 1      0       5.50       0.00 vv   3000
1 2  10 3      0      13.00       0.00 ao   3000
1 2  11 3      0       5.50       0.00 av   3000
1 2  12 3      0       4.50       0.00 aa   3000
1 2  13 3      0      12.50       0.00 vo   3000
1 2  14 3      0       4.50       0.00 vv   3000
1 2  15 3      0       4.75       0.00 va   3000
1 2  16 4      0      11.00       0.00 ao   3000
1 2  17 4      0       2.50       0.00 av   3000
1 2  18 4      0       8.50       0.00 vo   3000
1 2  19 4      0       1.45       0.00 vv   3000
1 2  20 1   3000       0.45       0.00 io   3000
1 2  21 1   3000       0.35       0.00 iv   3000
1 2  22 3   6000       0.70       0.00 io   3000
1 2  23 3   9000       1.60       0.00 io   3000
1 2  24 3   9000       1.20       0.00 iv   3000
1 2  25 3  12000       0.90       0.00 iv   3000
1 2  26 3  18000       2.10       0.00 io   3000
1 2  27 3  27000       1.35       0.00 iv   3000
1 2  28 3  27000       2.40       0.00 ia   3000
1 2  29 3  30000       4.50       0.00 io   3000
1 2  30 4   3000       0.40       0.00 io   3000
1 2  31 4   6000       1.40       0.00 io   3000
1 2  32 4   9000       4.00       0.00 io   3000
1 2  33 4  18000       1.30       0.00 io   3000
1 2  34 1   6000       1.20       0.00 io   3000
1 2  35 4  27000       3.00       0.00 io   3000
1 2  36 1   9000       2.25       0.00 io   3000
1 2  37 1  18000       0.95       0.00 io   3000
1 2  38 1  18000       1.20       0.00 iv   3000
1 2  39 1  27000       4.15       0.00 io   3000
1 2  40 1  27000       3.70       0.00 iv   3000
1 2  41 1  32000       1.55       0.00 iv   3000
1 2  42 1  34000       1.50       0.00 io   3000
1 2  43 2   3000       0.40       0.00 io   3000
1 2  44 2   3000       0.75       0.00 iv   3000
1 2  45 2   3000       0.40       0.00 ia   3000
1 2  46 2   6000       1.40       0.00 io   3000
1 2  47 2   9000       1.90       0.00 io   3000
1 2  48 2  15000       0.80       0.00 iv   3000
1 2  49 2  15000       0.70       0.00 ia   3000
1 2  50 2  27000       1.20       0.00 ia   3000
1 2  51 2  29000       1.00       0.00 iv   3000
1 2  52 2  30000       3.50       0.00 io   3000
1 2  53 3   3000       1.20       0.00 io   3000
1 2  54 3   3000       0.40       0.00 iv   3000
1 2  55 3   3000       0.20       0.00 ia   3000
1 2  56 3  30000       4.50       0.00 ma   3000
===== Instance number 107: =====
1 2   0 2      0       7.50       0.00 ao   3000
1 2   1 2      0       8.00       0.00 av   3000
1 2   2 2      0       6.50       0.00 aa   3000
1 2   3 2      0       5.00       0.00 vo   3000
1 2   4 2      0       8.00       0.00 vv   3000
1 2   5 2      0       9.50       0.00 va   3000
1 2   6 1      0       6.50       0.00 ao   3000
1 2   7 1      0       4.50       0.00 av   3000
1 2   8 1      0       5.50       0.00 vo   3000
1 2   9 1      0       5.25       0.00 vv   3000
1 2  10 1   6000       1.20       0.00 io   3000
1 2  11 1  27000       1.25       0.00 io   3000
1 2  12 1  32000       4.75       0.00 io   3000
1 2  13 1  32000       4.00       0.00 iv   3000
1 2  14 1   3000       0.20       0.00 io   3000
1 2  15 1   3000       0.35       0.00 iv   3000
1 2  16 1  36000       2.25       0.00 iv   3000
1 2  17 2  50000       1.75       0.00 io   3000
1 2  18 2   3000       0.50       0.00 io   3000
1 2  19 2   3000       0.60       0.00 iv   3000
1 2  20 2   3000       0.50       0.00 ia   3000
1 2  21 2  27000       1.75       0.00 io   3000
1 2  22 2  27000       4.50       0.00 iv   3000
1 2  23 2  27000       4.00       0.00 ia   3000
1 2  24 2  32000       5.50       0.00 iv   3000
1 2  25 2  32000       9.50       0.00 ia   3000
1 2  26 2  36000       2.75       0.00 io   3000
1 2  27 2  32000       9.50       0.00 ma   3000
===== Instance number 108: =====
1 2   0 2      0      11.00       0.00 ao   1500
1 2   1 2      0      11.00       0.00 av   1500
1 2   2 2      0      10.50       0.00 aa   1500
1 2   3 2      0       6.50       0.00 vo   1500
